make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb(l/100km),fuel_consumption_comb(mpg),co2_emissions
33,4,6,3.6,6,0,3,14.6,10.1,12.6,22,290
33,5,6,5.7,8,0,3,17.7,12.7,15.4,18,354
33,5,6,5.7,8,0,3,16.2,11.5,14.1,20,324
33,7,6,3.0,6,0,0,12.1,8.8,10.6,27,286
33,1376,7,2.4,4,0,3,11.2,8.1,9.8,29,225
34,954,1,6.6,12,2,4,19.2,12.4,16.1,18,370
34,955,1,6.6,12,2,4,19.2,12.4,16.1,18,370
34,1366,1,6.7,12,2,4,20.9,12.7,17.2,16,396
34,1369,1,6.7,12,2,4,20.7,12.9,17.2,16,396
34,1367,0,6.7,12,2,4,20.9,12.7,17.2,16,396
34,1368,0,6.7,12,2,4,20.7,12.9,17.2,16,396
34,1894,2,6.6,12,2,4,18.7,11.8,15.6,18,359
35,919,3,2.0,4,4,4,10.9,7.9,9.6,29,221
35,2049,3,1.3,4,3,3,6.5,6.3,6.4,44,147
35,2050,0,2.5,4,2,3,10.2,7.6,9.0,31,207
35,2050,0,2.5,4,4,3,10.2,7.7,9.0,31,207
35,2051,9,2.4,4,2,3,10.9,8.5,9.8,29,225
35,2051,9,2.4,4,4,3,10.8,8.5,9.8,29,225
36,917,13,1.0,3,1,4,6.8,6.2,6.5,43,150
36,918,13,1.0,3,1,4,6.8,6.2,6.5,43,150
38,406,3,2.0,4,2,4,9.6,7.0,8.4,34,193
38,406,3,2.0,4,4,4,10.9,7.9,9.6,29,221
38,911,11,2.0,4,3,4,10.2,8.5,9.4,30,216
38,911,11,2.5,4,3,3,9.6,7.5,8.7,32,200
38,911,11,2.5,4,4,3,10.6,8.4,9.6,29,221
38,1065,0,2.0,4,3,3,8.5,6.4,7.6,37,175
38,1065,0,2.0,4,4,3,9.5,7.0,8.4,34,193
38,1066,9,2.0,4,3,3,8.5,6.4,7.6,37,175
38,1066,9,2.0,4,4,3,9.5,7.0,8.4,34,193
38,1136,2,2.5,4,3,3,9.0,6.5,7.9,36,182
38,1136,2,2.5,4,4,3,10.7,7.8,9.4,30,216
38,1136,2,3.6,6,3,3,11.9,8.2,10.2,28,235
38,1332,11,2.5,4,3,3,9.3,7.1,8.3,34,191
38,1332,11,2.5,4,4,3,11.0,8.2,9.7,29,223
38,1332,11,3.6,6,3,3,12.0,8.6,10.5,27,242
38,1901,0,2.0,4,3,4,12.4,9.4,11.1,25,255
38,1901,0,2.0,4,4,4,11.1,8.3,9.8,29,225
38,1901,0,2.5,4,4,4,13.8,10.2,12.2,23,281
38,2015,11,2.0,4,3,3,9.1,7.0,8.1,35,186
38,2015,11,2.0,4,4,3,10.2,7.7,9.1,31,209
38,2016,11,2.0,4,3,3,7.9,6.9,7.5,38,173
39,119,12,4.0,6,2,3,14.2,11.1,12.8,22,294
39,120,12,4.0,6,2,3,14.2,11.1,12.8,22,294
39,363,2,3.5,6,2,3,11.3,7.5,9.6,29,221
39,444,2,2.5,4,2,3,9.7,6.9,8.4,34,193
39,444,2,3.5,6,2,3,11.0,7.7,9.5,30,218
39,445,2,2.5,4,3,3,5.5,6.0,5.7,50,131
39,446,2,2.5,4,3,3,5.7,6.1,5.9,48,136
39,551,2,1.8,4,0,3,8.6,6.5,7.6,37,175
39,551,2,1.8,4,3,3,7.9,6.1,7.1,40,163
39,551,2,1.8,4,3,3,8.2,6.2,7.3,39,168
39,551,2,1.8,4,4,3,8.3,6.2,7.4,38,170
39,553,2,1.8,4,3,3,7.7,6.0,6.9,41,159
39,1033,11,2.7,4,2,3,11.7,9.5,10.7,26,246
39,1033,11,3.5,6,2,3,12.5,9.3,11.1,25,255
39,1034,12,3.5,6,2,3,13.0,9.8,11.6,24,267
39,1037,12,3.5,6,3,3,8.6,8.5,8.5,33,196
39,1038,12,3.5,6,3,3,8.4,8.3,8.4,34,193
39,1373,2,1.8,4,3,3,4.6,4.9,4.7,60,108
39,1374,0,1.5,4,3,3,4.5,5.1,4.8,59,110
39,1375,8,1.8,4,3,3,5.4,5.8,5.6,50,129
39,1487,11,2.5,4,2,3,10.5,8.2,9.5,30,218
39,1491,11,2.5,4,2,3,10.0,7.6,8.9,32,205
39,1492,11,2.5,4,2,3,10.7,8.3,9.6,29,221
39,1641,12,5.7,8,2,3,18.8,14.0,16.6,17,382
39,1643,4,3.5,6,2,3,13.0,9.5,11.4,25,262
39,1644,4,3.5,6,2,3,14.4,10.2,12.5,23,288
39,1759,5,2.7,4,0,3,12.2,9.9,11.2,25,258
39,1759,5,2.7,4,4,3,11.3,9.5,10.5,27,242
39,1760,5,2.7,4,0,3,13.1,11.3,12.3,23,283
39,1760,5,2.7,4,4,3,12.9,11.5,12.3,23,283
39,1760,5,4.0,6,0,3,14.8,11.6,13.4,21,308
39,1817,6,5.7,8,2,3,17.2,12.8,15.2,19,350
39,1818,6,5.7,8,2,3,18.5,14.2,16.6,17,382
39,1877,11,2.7,4,2,3,11.6,9.0,10.4,27,239
39,1877,11,3.5,6,2,3,12.5,9.0,10.9,26,251
39,1878,11,2.7,4,2,3,11.6,9.2,10.5,27,242
39,1878,11,3.5,6,2,3,12.8,9.3,11.3,25,260
39,2017,0,1.5,4,0,3,7.8,6.6,7.3,39,168
39,2017,0,1.5,4,4,3,7.7,6.3,7.1,40,163
40,396,0,1.8,4,2,3,9.6,7.2,8.5,33,196
40,396,0,2.0,4,1,4,10.0,7.9,9.1,31,209
40,396,0,2.0,4,4,4,10.4,7.7,9.2,31,212
40,400,0,2.0,4,1,0,7.6,5.7,6.9,41,183
40,400,0,2.0,4,4,0,7.6,5.7,6.9,41,184
40,397,10,1.8,4,2,3,9.8,7.3,8.7,32,200
40,397,10,2.0,4,1,4,10.3,8.2,9.4,30,216
40,397,10,2.0,4,4,4,10.4,7.7,9.2,31,212
40,465,0,2.0,4,1,4,10.7,7.7,9.3,30,214
40,465,0,2.0,4,4,4,11.4,7.4,9.6,29,221
40,466,0,3.6,6,2,4,13.9,9.3,11.8,24,271
40,779,10,2.0,4,1,4,10.8,7.8,9.5,30,219
40,977,0,1.8,4,2,3,9.3,6.5,8.1,35,186
40,977,0,1.8,4,4,3,9.3,6.4,8.0,35,184
40,985,0,2.0,4,1,0,7.6,5.5,6.5,43,177
40,985,0,2.0,4,4,0,7.8,5.2,6.5,43,178
40,979,0,2.0,4,1,4,9.5,7.2,8.5,33,196
40,979,0,2.0,4,4,4,9.4,6.9,8.3,34,191
40,983,9,1.8,4,2,3,9.4,6.8,8.2,34,193
40,983,9,1.8,4,4,3,9.5,6.6,8.2,34,189
40,984,9,2.0,4,1,0,7.6,5.6,6.7,42,180
40,984,9,2.0,4,4,0,7.6,5.5,6.7,42,179
40,1086,0,1.8,4,2,3,9.3,6.3,7.9,36,182
40,1086,0,1.8,4,4,3,9.3,6.3,8.0,35,184
40,1086,0,2.0,4,2,3,10.4,7.0,8.9,32,205
40,1086,0,2.0,4,4,3,9.5,6.9,8.4,34,193
40,1089,0,2.0,4,1,0,7.6,5.2,6.5,43,175
40,1089,0,2.0,4,4,0,7.6,5.1,6.5,43,176
40,1087,0,2.0,4,1,4,10.0,7.3,8.8,32,202
40,1087,0,2.0,4,4,4,10.3,7.2,8.9,32,205
40,1088,0,1.4,4,1,4,5.6,4.9,5.3,53,122
40,1357,2,1.8,4,2,3,9.7,6.6,8.3,34,191
40,1357,2,1.8,4,4,3,9.8,6.7,8.4,34,193
40,1358,2,2.0,4,1,0,7.8,5.6,6.9,41,185
40,1358,2,2.0,4,4,0,7.8,5.3,6.7,42,182
40,1357,2,3.6,6,1,4,11.9,8.5,10.4,27,239
40,1773,11,2.0,4,2,4,11.5,9.3,10.5,27,242
40,1773,11,2.0,4,4,4,13.0,9.0,11.2,25,258
40,1774,11,2.0,4,2,4,11.7,9.4,10.7,26,246
40,1785,12,3.6,6,2,4,14.1,10.4,12.4,23,292
41,1599,0,3.0,6,2,3,12.8,8.9,11.0,26,253
41,1601,0,2.0,4,2,3,9.8,6.6,8.4,34,193
41,1602,0,2.5,5,2,3,11.6,8.2,10.1,28,232
41,1604,0,2.0,4,2,4,10.1,7.3,8.9,32,205
41,1605,0,3.0,6,2,3,12.9,9.0,11.2,25,258
41,1612,2,2.0,4,2,3,9.8,6.6,8.4,34,193
41,1613,2,3.0,6,2,3,12.9,9.0,11.2,25,258
41,1858,11,2.0,4,2,3,9.8,7.6,8.8,32,202
41,1859,11,2.5,5,2,3,11.8,8.5,10.3,27,237
41,1862,9,3.0,6,2,3,12.8,8.9,11.0,26,253
41,1863,9,2.0,4,2,3,9.8,6.6,8.4,34,193
41,1864,9,2.5,5,2,3,11.6,8.2,10.1,28,232
41,1865,9,3.0,6,2,3,12.9,9.0,11.2,25,258
41,1954,11,3.2,6,2,3,13.1,9.5,11.5,25,264
41,1956,11,2.0,4,2,3,9.8,7.6,8.8,32,202
41,1957,11,2.5,5,2,3,13.0,9.4,11.4,25,262
41,1959,11,2.0,4,2,4,10.7,7.8,9.4,30,216
41,1960,11,3.0,6,2,3,13.6,9.9,11.9,24,274
41,1961,11,3.2,6,2,3,13.1,9.1,11.3,25,260
41,1963,11,2.0,4,2,3,9.8,7.6,8.8,32,202
41,1965,11,3.0,6,2,3,13.6,9.9,11.9,24,274
0,1057,0,2.4,4,1,4,9.3,6.6,8.1,35,189
0,1236,11,3.5,6,2,4,12.7,9.1,11.1,25,254
0,1238,11,3.5,6,2,4,12.2,9.1,10.7,26,251
0,1499,11,3.5,6,2,4,12.4,8.6,10.7,26,249
0,1510,2,3.5,6,2,4,11.9,7.7,10.0,28,235
0,1511,2,3.5,6,1,4,8.0,7.5,7.7,37,180
0,1780,0,2.4,4,1,4,9.6,6.6,8.3,34,196
0,1782,0,3.5,6,2,4,11.2,7.5,9.6,29,226
1,113,13,1.8,4,1,4,9.7,6.9,8.4,34,197
2,709,3,5.9,12,0,4,18.0,12.6,15.6,18,365
2,1485,10,6.0,12,0,4,16.8,10.9,14.2,20,332
2,1872,3,6.0,12,0,4,17.6,11.4,14.8,19,346
2,1866,13,4.7,8,1,4,17.4,11.3,14.7,19,343
2,1866,13,4.7,8,4,4,18.1,12.3,15.5,18,362
2,1873,13,4.7,8,1,4,17.4,11.3,14.7,19,343
2,1873,13,4.7,8,4,4,18.1,12.3,15.5,18,362
2,1867,13,4.7,8,1,4,17.4,11.3,14.7,19,343
2,1867,13,4.7,8,4,4,18.1,12.3,15.5,18,362
2,1856,13,6.0,12,1,4,19.5,12.8,16.5,17,390
3,228,10,1.8,4,1,3,10.0,7.1,8.7,32,204
3,231,10,2.0,4,1,3,9.8,7.2,8.6,33,201
3,229,10,2.0,4,1,3,10.1,7.5,8.9,32,208
3,234,0,2.0,4,3,4,9.9,7.6,8.9,32,212
3,236,0,2.0,4,2,4,11.0,7.8,9.6,29,224
3,236,0,2.0,4,4,4,10.6,7.3,9.1,31,214
3,235,9,2.0,4,2,4,11.2,8.4,9.9,29,232
3,242,10,2.0,4,2,4,11.0,7.8,9.6,29,224
3,242,10,2.0,4,4,4,10.6,7.3,9.1,31,214
3,240,10,2.0,4,2,4,11.3,8.0,9.8,29,230
3,246,2,2.0,4,2,4,10.8,7.3,9.2,31,211
3,246,2,3.0,6,2,4,11.6,7.9,9.9,29,232
3,247,2,3.0,6,2,0,9.4,6.2,7.8,36,213
3,250,2,3.0,6,2,4,11.6,7.9,9.9,29,232
3,251,2,3.0,6,2,0,9.4,6.2,7.8,36,213
3,254,2,3.0,6,2,4,12.6,8.0,10.5,27,247
3,254,2,4.0,8,2,4,12.9,8.0,10.7,26,249
3,255,2,3.0,6,2,0,9.8,6.5,8.4,34,224
3,258,1,4.0,8,2,4,13.1,8.3,10.9,26,255
3,258,1,6.3,12,2,4,17.8,10.8,14.6,19,344
3,1406,0,2.0,4,2,4,12.0,8.2,10.3,27,242
3,1407,0,2.0,4,2,4,11.9,8.4,10.3,27,240
3,1412,11,2.0,4,2,4,12.0,8.5,10.4,27,244
3,1412,11,3.0,6,2,4,13.2,9.2,11.4,25,267
3,1413,11,3.0,6,2,0,10.2,7.8,9.0,31,244
3,1411,11,2.0,4,2,4,9.8,7.9,8.9,32,209
3,1523,2,4.0,8,2,4,16.6,9.4,13.3,21,313
3,1579,10,2.0,4,1,4,10.1,7.7,9.0,31,211
3,1581,0,3.0,6,1,4,13.0,8.5,11.0,26,257
3,1581,0,3.0,6,4,4,13.8,9.0,11.7,24,273
3,1586,10,3.0,6,1,4,13.0,8.5,11.0,26,257
3,1586,10,3.0,6,4,4,13.8,9.0,11.7,24,273
3,1584,10,3.0,6,1,4,13.3,9.1,11.4,25,266
3,1590,2,4.0,8,1,4,13.3,8.8,11.3,25,263
3,1607,2,4.0,8,1,4,13.4,8.8,11.4,25,265
3,1609,2,4.0,8,2,4,15.7,9.4,12.8,22,300
3,1691,11,3.0,6,2,4,14.1,9.9,12.2,23,285
3,1804,10,2.0,4,1,3,10.1,7.8,9.1,31,209
3,1806,13,2.0,4,1,3,10.1,7.8,9.1,31,209
3,1811,10,2.0,4,1,4,10.3,8.6,9.5,30,222
4,525,0,6.0,12,2,4,18.9,11.2,15.4,18,360
4,526,10,6.0,12,2,4,19.6,11.7,16.0,18,375
4,1261,2,6.8,8,2,4,21.0,13.1,17.5,16,408
5,33,10,2.0,4,2,4,9.9,6.5,8.4,34,197
5,33,10,2.0,4,4,4,10.7,7.0,9.0,31,211
5,36,10,2.0,4,2,4,10.4,6.8,8.8,32,207
5,37,10,2.0,4,2,4,10.5,6.9,8.9,32,209
5,54,0,2.0,4,2,4,9.9,6.5,8.4,34,197
5,54,0,2.0,4,4,4,10.7,7.0,9.0,31,211
5,56,0,2.0,4,2,4,10.4,6.8,8.8,32,207
5,58,0,2.0,4,2,0,7.7,5.7,6.8,42,183
5,60,9,2.0,4,2,0,7.7,5.7,6.8,42,183
5,63,0,2.0,4,2,4,10.5,6.9,8.9,32,209
5,64,1,2.0,4,2,4,10.5,6.9,8.9,32,209
5,66,9,2.0,4,2,4,10.5,6.9,8.9,32,209
5,77,1,3.0,6,2,4,12.0,7.9,10.2,28,238
5,79,0,3.0,6,2,4,10.9,7.2,9.3,30,217
5,79,0,3.0,6,4,4,11.6,7.8,9.9,29,231
5,80,0,3.0,6,2,4,10.9,7.3,9.3,30,216
5,80,0,3.0,6,4,4,11.9,8.3,10.3,27,241
5,86,10,2.0,4,2,4,10.8,6.7,8.9,32,211
5,87,0,2.0,4,2,4,9.9,6.5,8.4,34,197
5,87,0,2.0,4,4,4,10.7,7.0,9.0,31,211
5,88,0,2.0,4,2,4,10.8,6.7,8.9,32,211
5,88,0,2.0,4,4,4,10.9,6.8,9.0,31,210
5,89,10,2.0,4,2,4,11.3,7.1,9.4,30,221
5,90,0,2.0,4,2,4,10.5,6.9,8.9,32,209
5,91,0,2.0,4,2,4,10.5,6.9,8.9,32,209
5,99,10,3.0,6,2,4,11.8,7.6,9.9,29,232
5,100,0,3.0,6,2,4,11.6,7.7,9.9,29,232
5,100,0,3.0,6,4,4,12.1,8.4,10.5,27,246
5,102,10,3.0,6,2,4,11.9,8.1,10.2,28,238
5,103,0,3.0,6,2,4,12.0,7.9,10.2,28,238
5,103,0,3.0,6,4,4,12.3,8.4,10.5,27,247
5,104,0,3.0,6,2,4,12.0,7.9,10.2,28,238
5,137,2,2.0,4,2,4,10.5,6.9,8.9,32,209
5,142,2,3.0,6,2,0,9.2,6.3,7.9,36,212
5,144,2,3.0,6,2,4,11.9,8.1,10.2,28,238
5,145,1,3.0,6,2,4,13.0,9.1,11.2,25,263
5,150,2,4.4,8,2,4,14.4,9.6,12.3,23,288
5,151,1,4.4,8,2,4,14.3,9.3,12.1,23,283
5,153,10,3.0,6,2,4,11.9,8.1,10.2,28,238
5,154,0,3.0,6,2,4,11.9,8.1,10.2,28,238
5,158,10,4.4,8,2,4,14.3,9.3,12.1,23,283
5,159,0,4.4,8,2,4,14.4,9.6,12.3,23,288
5,160,0,4.4,8,2,4,14.3,9.3,12.1,23,283
5,169,1,4.4,8,2,4,14.3,9.3,12.1,23,283
5,165,1,4.4,8,2,4,14.3,9.3,12.1,23,283
5,270,2,3.0,6,2,4,10.6,7.9,9.4,30,219
5,273,0,4.4,8,2,4,14.3,9.3,12.1,23,283
5,1158,10,3.0,6,1,4,11.8,8.8,10.4,27,244
5,1158,10,3.0,6,4,4,12.7,9.2,11.1,25,260
5,1160,10,3.0,6,2,4,11.6,7.7,9.9,29,232
5,1160,10,3.0,6,4,4,11.9,8.6,10.4,27,245
5,1161,10,3.0,6,2,4,11.6,7.7,9.9,29,232
5,1161,10,3.0,6,4,4,12.1,8.4,10.5,27,246
5,1163,10,3.0,6,2,4,12.0,7.9,10.2,28,238
5,1164,10,3.0,6,2,4,12.0,7.9,10.2,28,238
5,1176,0,3.0,6,1,4,14.1,9.7,12.1,23,284
5,1176,0,3.0,6,4,4,13.7,9.0,11.6,24,271
5,1179,10,3.0,6,1,4,14.2,9.6,12.1,23,282
5,1179,10,3.0,6,4,4,14.1,9.0,11.8,24,278
5,1180,0,3.0,6,1,4,14.1,9.7,12.1,23,284
5,1180,0,3.0,6,4,4,13.7,9.0,11.6,24,271
5,1186,2,4.4,8,1,4,17.3,11.5,14.7,19,344
5,1186,2,4.4,8,4,4,16.1,10.9,13.7,21,321
5,1193,0,4.4,8,1,4,17.3,11.5,14.7,19,344
5,1193,0,4.4,8,4,4,16.1,10.9,13.7,21,321
5,1194,10,4.4,8,1,4,17.3,11.5,14.7,19,344
5,1194,10,4.4,8,4,4,16.1,10.9,13.7,21,321
5,1196,0,4.4,8,1,4,17.3,11.5,14.7,19,344
5,1196,0,4.4,8,4,4,16.1,10.9,13.7,21,321
5,1913,11,2.0,4,2,4,10.7,7.4,9.2,31,215
5,1922,11,2.0,4,2,0,8.6,6.9,7.9,36,211
5,1923,11,2.0,4,2,4,11.1,8.4,9.9,29,231
5,1925,11,3.0,6,2,4,12.7,8.8,10.9,26,257
5,1929,11,3.0,6,2,4,12.8,9.5,11.3,25,264
5,1930,11,2.0,4,2,4,11.7,8.4,10.2,28,238
5,1931,11,3.0,6,2,4,12.7,8.8,10.9,26,257
5,1933,12,4.4,8,2,4,16.6,12.1,14.6,19,343
5,1935,12,3.0,6,2,0,10.0,7.6,8.9,32,233
5,1936,12,3.0,6,2,4,13.0,9.7,11.5,25,269
5,1937,12,4.4,8,2,4,15.7,11.4,13.8,20,322
5,1940,12,4.4,8,2,4,16.6,12.1,14.6,19,343
5,1942,12,3.0,6,2,4,13.0,9.7,11.5,25,269
5,1943,12,4.4,8,2,4,15.7,11.4,13.8,20,322
5,2044,13,2.0,4,2,4,10.7,7.1,9.1,31,212
5,2044,13,2.0,4,4,4,10.7,7.0,9.0,31,211
5,2045,13,3.0,6,1,4,13.7,10.0,12.1,23,282
5,2046,13,3.0,6,1,4,13.7,10.0,12.1,23,282
7,766,12,3.6,6,0,3,15.8,10.6,13.4,21,315
7,767,12,3.6,6,0,3,16.1,10.8,13.7,21,323
7,768,11,1.4,4,2,3,9.5,7.2,8.5,33,199
7,772,11,1.4,4,2,3,10.2,8.0,9.2,31,215
7,776,11,1.4,4,2,3,8.5,6.9,7.8,36,182
7,777,11,1.4,4,2,3,8.9,7.4,8.2,34,192
7,778,11,2.0,4,0,4,11.8,9.1,10.6,27,248
7,1126,2,3.6,6,2,3,13.7,8.6,11.4,25,268
7,1126,2,3.6,6,2,1,18.7,12.4,15.8,18,260
7,1127,2,2.4,4,2,3,9.6,6.5,8.2,34,193
7,1125,2,3.6,6,2,3,13.8,9.0,11.7,24,274
7,1125,2,3.6,6,2,1,18.5,12.5,15.8,18,263
7,1501,2,2.0,4,2,4,11.4,7.9,9.8,29,231
7,1501,2,2.0,4,4,4,11.6,7.6,9.8,29,230
7,1503,2,2.4,4,2,3,9.6,6.5,8.2,34,193
7,1502,2,2.0,4,2,4,12.4,8.7,10.7,26,252
7,1879,0,2.0,4,2,4,11.4,7.9,9.8,29,231
7,1879,0,2.0,4,4,4,11.6,7.6,9.8,29,230
7,1879,0,2.4,4,2,3,11.3,7.4,9.6,29,224
8,360,0,2.0,4,2,4,10.5,7.6,9.2,31,215
8,360,0,2.0,4,4,4,12.0,8.1,10.3,27,240
8,360,0,2.5,4,2,3,10.6,7.3,9.1,31,214
8,360,0,3.6,6,2,3,11.6,7.9,9.9,29,233
8,361,0,2.0,4,2,4,10.8,7.8,9.4,30,221
8,361,0,3.6,6,2,3,12.2,8.5,10.5,27,247
8,362,0,3.6,6,2,4,14.7,9.8,12.5,23,293
8,362,0,3.6,6,4,4,14.2,10.2,12.4,23,289
8,581,1,2.0,4,2,4,11.0,7.6,9.5,30,222
8,582,1,3.0,6,2,4,13.0,9.0,11.2,25,263
8,582,1,3.6,6,2,3,12.8,8.7,11.0,26,257
8,583,2,2.0,4,2,4,11.0,7.6,9.5,30,221
8,583,2,3.6,6,2,3,11.6,7.9,9.9,29,233
8,584,2,2.0,4,2,4,11.2,8.1,9.8,29,229
8,584,2,3.6,6,2,3,12.2,8.5,10.5,27,247
8,592,2,3.6,6,2,4,14.7,9.8,12.5,23,293
8,593,2,6.2,8,2,4,16.6,11.1,14.1,20,332
8,788,12,6.2,8,0,4,16.0,11.2,13.9,20,325
8,1692,12,3.6,6,2,3,14.2,9.8,12.3,23,287
8,1693,12,3.6,6,2,3,14.8,10.4,12.8,22,300
8,2012,1,3.6,6,2,3,13.6,8.6,11.3,25,263
8,2013,1,3.6,6,2,3,13.9,8.9,11.6,24,273
8,2014,1,3.6,6,2,4,15.0,10.2,12.8,22,302
9,439,0,2.0,4,2,4,10.9,7.5,9.3,30,218
9,439,0,2.0,4,4,4,11.4,7.9,9.8,29,229
9,439,0,3.6,6,2,3,12.3,8.5,10.6,27,248
9,439,0,3.6,6,4,3,13.2,8.7,11.2,25,261
9,441,0,6.2,8,2,4,14.2,8.4,11.6,24,272
9,441,0,6.2,8,4,4,14.3,9.4,12.1,23,284
9,495,7,2.0,4,3,3,9.7,9.0,9.4,30,220
9,518,5,2.5,4,0,3,11.9,8.9,10.5,27,247
9,518,5,2.5,4,4,3,12.2,9.1,10.8,26,253
9,518,5,2.8,4,0,0,10.8,7.7,9.4,30,252
9,518,5,3.6,6,0,3,13.0,9.2,11.3,25,265
9,519,5,2.5,4,0,3,12.7,9.6,11.3,25,265
9,519,5,2.8,4,0,0,12.0,8.2,10.3,27,277
9,519,5,3.6,6,0,3,13.6,9.9,11.9,24,279
9,556,13,6.2,8,2,4,14.6,8.1,11.7,24,275
9,556,13,6.2,8,4,4,13.7,8.2,11.2,25,263
9,557,13,6.2,8,2,4,17.7,10.2,14.3,20,335
9,557,13,6.2,8,4,4,15.7,10.6,13.4,21,313
9,563,0,1.4,4,2,3,7.8,5.6,6.8,42,159
9,563,0,1.4,4,4,3,8.2,5.8,7.1,40,167
9,571,0,1.4,4,2,3,7.8,5.9,6.9,41,160
9,569,2,1.4,4,2,3,9.1,6.3,7.8,36,184
9,569,2,1.4,4,4,3,9.0,6.2,7.8,36,182
9,569,2,1.8,4,2,3,10.5,6.8,8.8,32,207
9,569,2,1.8,4,4,3,9.4,6.6,8.1,35,190
9,570,2,1.4,4,0,3,9.0,6.1,7.7,37,181
9,570,2,1.4,4,4,3,8.4,5.6,7.1,40,167
9,780,11,2.4,4,0,3,10.5,7.3,9.1,31,214
9,780,11,3.6,6,0,3,14.2,9.5,12.1,23,285
9,783,11,2.4,4,0,3,10.5,7.3,9.1,31,214
9,783,11,2.4,4,0,1,15.6,10.8,13.4,21,221
9,781,11,2.4,4,0,3,11.5,8.2,10.0,28,235
9,781,11,3.6,6,0,3,14.9,10.1,12.8,22,300
9,782,11,2.4,4,0,3,11.5,8.2,10.0,28,235
9,782,11,2.4,4,0,1,16.3,11.6,14.2,20,236
9,810,15,6.0,8,0,3,22.0,14.9,18.8,15,441
9,812,15,6.0,8,0,3,23.0,16.0,19.8,14,465
9,1059,1,2.5,4,2,3,10.6,7.5,9.2,31,215
9,1062,1,3.6,6,2,3,12.5,8.2,10.6,27,248
9,1062,1,3.6,6,2,1,17.0,11.5,14.5,19,239
9,1060,2,3.6,6,2,3,13.9,9.3,11.9,24,272
9,1060,2,3.6,6,2,2,15.2,9.5,12.7,22,213
9,1215,2,1.5,4,0,3,8.7,6.3,7.6,37,179
9,1215,2,2.0,4,2,4,10.6,7.1,9.0,31,211
9,1217,2,2.5,4,2,3,10.0,7.0,8.6,33,202
9,1216,2,1.8,4,3,3,5.0,5.1,5.1,55,122
9,1651,6,5.3,8,0,3,14.6,10.4,12.7,22,298
9,1651,6,6.2,8,0,4,16.1,11.4,14.0,20,328
9,1654,6,4.3,6,0,3,13.5,10.0,11.9,24,280
9,1654,6,4.3,6,0,1,19.3,14.4,17.1,17,284
9,1654,6,5.3,8,0,3,14.6,10.4,12.7,22,298
9,1654,6,5.3,8,0,1,19.9,14.0,17.2,16,286
9,1652,6,5.3,8,0,3,15.0,10.7,13.1,22,307
9,1652,6,6.2,8,0,4,16.3,11.6,14.2,20,332
9,1653,6,4.3,6,0,3,14.2,10.7,12.6,22,296
9,1653,6,4.3,6,0,1,20.3,15.3,18.1,16,301
9,1653,6,5.3,8,0,3,15.0,10.7,13.1,22,306
9,1653,6,5.3,8,0,1,20.5,14.4,17.8,16,295
9,1656,6,5.3,8,0,3,14.4,11.2,13.0,22,304
9,1675,0,1.4,4,2,3,9.0,6.8,8.0,35,188
9,1675,0,1.4,4,4,3,8.5,6.2,7.5,38,175
9,1675,0,1.8,4,2,3,9.6,6.7,8.3,34,195
9,1675,0,1.8,4,4,3,9.0,6.8,8.0,35,187
9,1678,0,1.4,4,2,3,9.5,7.1,8.4,34,195
9,1678,0,1.4,4,4,3,8.9,7.0,8.0,35,189
9,1676,9,1.4,4,2,3,9.0,6.8,8.0,35,188
9,1676,9,1.4,4,4,3,8.5,6.2,7.5,38,175
9,1676,9,1.8,4,2,3,9.6,6.7,8.3,34,195
9,1676,9,1.8,4,4,3,9.0,6.8,8.0,35,187
9,1677,9,1.4,4,2,3,9.5,7.1,8.4,34,195
9,1677,9,1.4,4,4,3,8.9,7.0,8.0,35,189
9,1687,10,1.4,4,3,3,7.6,5.7,6.7,42,157
9,1687,10,1.4,4,4,3,7.8,5.8,6.9,41,162
9,1697,12,5.3,8,0,3,15.1,10.4,13.0,22,304
9,1700,12,5.3,8,0,3,15.1,10.4,13.0,22,304
9,1700,12,5.3,8,0,1,20.5,14.0,17.6,16,288
9,1698,12,5.3,8,0,3,15.4,10.8,13.3,21,312
9,1699,12,5.3,8,0,3,15.4,10.8,13.3,21,312
9,1699,12,5.3,8,0,1,22.2,15.3,19.1,15,317
9,1762,12,5.3,8,0,3,15.1,10.4,13.0,22,304
9,1765,12,5.3,8,0,3,15.1,10.4,13.0,22,304
9,1765,12,5.3,8,0,1,20.5,14.0,17.6,16,288
9,1763,12,5.3,8,0,3,15.2,10.8,13.2,21,310
9,1764,12,5.3,8,0,3,15.2,10.8,13.2,21,310
9,1764,12,5.3,8,0,1,20.9,14.5,18.0,16,300
9,1797,12,3.6,6,0,3,15.8,10.6,13.4,21,315
9,1798,12,3.6,6,0,3,16.1,10.8,13.7,21,323
9,1799,11,1.4,4,2,3,9.2,7.0,8.2,34,193
9,1799,11,1.4,4,4,3,9.1,6.9,8.1,35,190
9,1800,11,1.4,4,2,3,9.7,7.6,8.7,32,205
10,30,2,2.4,4,0,3,10.2,6.4,8.5,33,198
10,30,2,2.4,4,0,1,13.6,8.5,11.3,25,186
10,30,2,3.6,6,0,3,12.4,7.5,10.2,28,239
10,30,2,3.6,6,0,1,16.5,10.1,13.6,21,225
10,27,2,3.6,6,0,3,12.8,8.1,10.7,26,250
